央视频道,#genre#
铃芽之旅日语原声,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5105/137/798/5105137798/media/5105137798_5195915769_56.mp4
铃芽之旅普通话,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5105/205/437/5105205437/media/5105205437_5195916136_56.mp4
阴阳师,https://svip.high22-playback.com/20240731/5755_91995ca9/index.m3u8
阿凡达水之道,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5101/004/544/5101004544/media/5101004544_5091261956_56.mp4
阿凡达水之道普通话,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/080/728/5105080728/media/5105080728_5091264010_56.mp4
阿木讲电影,http://fy27.zbds.top:55455/douyu/532050
陈情令,http://182.40.120.195/test-txdwk.flv.huya.com/src/1239543150218-1239543150218-11134998938774405120-2479086423892-10057-A-0-1.m3u8
陕西西部电影,http://gxlive.snrtv.com/sx8-SD.m3u8
雪豹,http://1.94.31.214:35455/huya/29580970
青春动漫BestTV,http://wouu.net:9977/udp/239.93.0.146:5140
香兰爱影视,http://fy27.zbds.top:55455/douyu/9487090
驴哥说电影,http://fy27.zbds.top:55455/douyu/5376478
鬼吹灯之怒晴湘西,http://1.94.31.214:35455/huya/11602075
鬼吹灯之龙岭迷窟,http://1.94.31.214:35455/huya/29465863
鬼舞村诅咒起源,https://v12.tlkqc.com/wjv12/202408/04/UJGTrrEASp84/video/index.m3u8
魔戒三部曲王者再临,https://api.heimuer.app/play/bd885bde48d742068df66e382a8db7a7.m3u8
魔戒二部曲双城奇谋,https://api.heimuer.app/play/4c017a32d1a7478696e4b78d95774ccc.m3u8
魔戒二部曲双城奇谋,https://vip.ffzy-play7.com/20221127/7286_672b6ffa/2000k/hls/mixed.m3u8
魔戒首部曲魔戒现身,https://api.heimuer.app/play/d10849d4be514bfeb5de7b6ff8bdfb5a.m3u8
魔戒首部曲魔戒现身,https://vip.ffzy-play7.com/20230411/22167_a385d245/2000k/hls/mixed.m3u8
鲨说电影,http://fy27.zbds.top:55455/douyu/9544628
鸡哥聊电影,http://fy27.zbds.top:55455/douyu/5067952
鹏友说电影,http://fy27.zbds.top:55455/douyu/9445244
龙哥盘电影,http://fy27.zbds.top:55455/douyu/9736161
龙门飞甲,http://jsmov2.a.yximgs.com/bs3/video-hls/5203346449046555193_hlsb.m3u8
龙门飞甲,https://cdn2.yzzy-tv-cdn.com/20220331/4883_7f84c204/index.m3u8


数字频道,#genre#
天元围棋,http://wouu.net:9977/udp/239.93.42.55:5140
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
纪实科教8K,http://111.31.106.140/downflv.brtvcloud.com/8klive/8kliveok.m3u8
南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de
新视觉,http://120.76.248.139/live/bfgd/4200000249.m3u8
爱上4K,http://wouu.net:9977/udp/239.93.0.97:5140


儿童频道,#genre#
优漫卡通,http://110.53.218.182:9902/tsfile/live/1006_1.m3u8
优漫卡通,http://qjrhc.jydjd.top:2911/udp/224.1.100.119:11111
优漫卡通,http://wouu.net:9977/udp/239.93.0.251:5140
卡酷少儿,http://60.29.124.66:6080/hls/58/index.m3u8
卡酷少儿,http://61.138.128.226:19901/tsfile/live/1017_1.m3u8
卡酷少儿,http://39.134.67.108/PLTV/88888888/224/3221225562/1.m3u8
卡酷少儿,http://1b6467f415.iok.la:9931/tsfile/live/1054_1.m3u8
卡酷少儿,http://110.53.218.182:9902/tsfile/live/0124_1.m3u8
嘉佳卡通,http://121.33.239.242:9901/tsfile/live/1001_1.m3u8
嘉佳卡通,http://61.138.128.226:19901/tsfile/live/1019_1.m3u8
嘉佳卡通,http://wouu.net:9977/udp/239.93.0.246:5140
嘉佳卡通,http://14.112.86.85:4022/udp/239.77.0.179:5146
嘉佳卡通,http://qjrhc.jydjd.top:2911/udp/224.1.100.144:11111
炫动卡通,http://1b6467f415.iok.la:9931/tsfile/live/1056_1.m3u8
炫动卡通,http://wouu.net:9977/udp/239.93.0.173:5140
炫动卡通,http://nas.hssvm.com:8888/udp/225.1.1.62:5002
金鹰卡通,http://220.170.241.204:9901/tsfile/live/1005_1.m3u8
金鹰卡通,http://58.57.40.22:9901/tsfile/live/1059_1.m3u8
金鹰卡通,http://1b6467f415.iok.la:9931/tsfile/live/1055_1.m3u8
金鹰卡通,http://58.19.43.46:9901/tsfile/live/1000_1.m3u8
金鹰卡通,http://116.128.242.83:9901/tsfile/live/1002_1.m3u8
广东少儿,http://gmxw.7766.org:808/hls/175/index.m3u8
广东少儿,http://121.33.239.242:9901/tsfile/live/0130_2.m3u8?key=txiptv&playlive=1&authid=0
浙江少儿,https://ct-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,https://qiniup-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?
哈哈炫动,http://58.57.40.22:9901/tsfile/live/1061_1.m3u8
哈哈炫动,http://120.238.94.10:9901/tsfile/live/1037_1.m3u8
哈哈炫动,http://60.29.124.66:6080/hls/62/index.m3u8
哈哈炫动,http://61.138.128.226:19901/tsfile/live/1016_1.m3u8
哈哈炫动,http://123.154.154.150:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
24H国漫热播,https://lunbo.freetv.top/yy/1353937086
七龙珠,http://223.85.105.11/test-txdwk.flv.huya.com/src/1524418081-1524418081-6547325803326078976-3048959618-10057-A-0-1.m3u8
七龙珠动漫,http://1.94.31.214:35455/huya/11601966
中二日记搞笑动画,http://fy27.zbds.top:55455/douyu/9505575
中华小当家,http://61.221.215.25:8800/hls/40/index.m3u8
内蒙古少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=a2c948908728a0733cecbe1fadea23dc&txTime=771E8800
动漫秀场,http://36.129.204.117:9003//hls/67/index.m3u8
动漫秀场,http://nas.hssvm.com:8888/udp/225.1.1.134:5002
动漫秀场,http://60.7.56.33:4000/udp/239.253.93.225:6403
动漫秀场,http://60.2.190.206:4000/udp/239.253.93.225:6403
动画魂,http://fy27.zbds.top:55455/douyu/9393242
南京少儿,https://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/nbs23.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/500k.m3u8?zjiangsd
哆啦A梦,http://1.94.31.214:35455/huya/11601963
喜羊羊与灰太狼,http://1.94.31.214:35455/huya/23865080
四川妇女儿童,http://wouu.net:9977/udp/239.93.0.219:5140
大兵动画,http://fy27.zbds.top:55455/douyu/9516137
宝宝动画,http://wouu.net:9977/udp/239.93.0.147:5140
宠物小精灵,http://1.94.31.214:35455/huya/23749096
山东少儿,http://58.57.40.22:9901/tsfile/live/1024_1.m3u8
山东少儿,http://123.129.70.178:9901/tsfile/live/1004_1.m3u8
山东少儿,http://221.0.78.198:1681/hls/10227/index.m3u8
山东少儿,http://123.132.233.194:352/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
新动漫,http://nas.hssvm.com:8888/udp/225.1.1.216:5002
济南少儿,http://221.0.78.198:1681/hls/10285/index.m3u8
深圳少儿,http://121.33.239.242:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
深圳少儿,http://14.112.86.85:4022/udp/239.77.1.244:5146
深圳少儿,http://125.89.163.44:8888/udp/239.77.1.244:5146
狐狐动画城,http://fy27.zbds.top:55455/bilibili/30837590
猫和老鼠,http://182.40.120.180/test-txdwk.flv.huya.com/src/1423782038-1423782038-6115097289842229248-2847687532-10057-A-0-1.m3u8
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
福建少儿,http://117.27.190.42:9998/tsfile/live/23290_1.m3u8
福建少儿,http://117.27.190.42:9998/tsfile/live/23290_1.m3u8?key=txiptv
福建少儿,http://117.27.190.42:9998/tsfile/live/23290_1.m3u8?key=txiptv&playlive=1&authid=0
童年怀旧动画,http://fy27.zbds.top:55455/bilibili/31803907
蛋泥动画,http://fy27.zbds.top:55455/douyu/9312460
蜡笔小新,http://182.40.120.230/test-txdwk.flv.huya.com/src/1423787878-1423787878-6115122372451237888-2847699212-10057-A-0-1.m3u8
霸州少儿频道Not247,http://hbbz.chinashadt.com:2036/live/stream:bzse.stream/playlist.m3u8
韩国EBS少儿频道,http://ebsonairios.ebs.co.kr/ebsutablet500k/tablet500k/playlist.m3u8
韩国lEBS儿童频道,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8


特色直播,#genre#
0小行家0,http://fy27.zbds.top:55455/douyu/9280356
11No巴蒂11,http://fy27.zbds.top:55455/douyu/9455937
1900影剧室,http://fy27.zbds.top:55455/douyu/7796193
3030相声小品,http://fy27.zbds.top:55455/douyu/9286868
3秒爱上学习V,http://fy27.zbds.top:55455/douyu/9541736
5毒士,http://fy27.zbds.top:55455/douyu/9406600
702放映厅,http://fy27.zbds.top:55455/douyu/10348728
7喜先生,http://fy27.zbds.top:55455/huya/11342421
7师傅,http://fy27.zbds.top:55455/douyu/17732
9iota,http://fy27.zbds.top:55455/douyu/8881729
AK萌虎,http://fy27.zbds.top:55455/douyu/4049310
Aan2619742,http://fy27.zbds.top:55455/douyu/11753064
Angela小兔,http://fy27.zbds.top:55455/douyu/9617766
Bella贝拉酱,http://fy27.zbds.top:55455/douyu/9663084
BetterMan北北,http://fy27.zbds.top:55455/douyu/8507023
BuriedAlien的号,http://fy27.zbds.top:55455/douyu/9440728
CF柒年,http://fy27.zbds.top:55455/douyu/9087887
Cloud猪,http://fy27.zbds.top:55455/douyu/527502
Co视文化,http://fy27.zbds.top:55455/douyu/1060418
C座802,http://fy27.zbds.top:55455/douyu/8768943
DS女老诗,http://fy27.zbds.top:55455/douyu/563536
Devil青酱,http://fy27.zbds.top:55455/douyu/9510544
DuckDucks,http://fy27.zbds.top:55455/huya/29982670
Ethan清醒思考,http://fy27.zbds.top:55455/douyu/9481151
FGO丶Master1,http://fy27.zbds.top:55455/douyu/9477851
Fatal飞雪,http://fy27.zbds.top:55455/douyu/8813596
HOOPPARK篮球公园,http://fy27.zbds.top:55455/douyu/10228726
HelloKitty,http://fy27.zbds.top:55455/huya/11352879
Hi欣欣,http://fy27.zbds.top:55455/douyu/11996166
JhZj丶天明,http://fy27.zbds.top:55455/douyu/1006179
JustXiaIt嘻咦啊看,http://fy27.zbds.top:55455/douyu/2660125
KBShinya,http://fy27.zbds.top:55455/douyu/8970851
KUMA轻松熊博士,http://fy27.zbds.top:55455/douyu/2282604
KyoKyo不是QQ,http://fy27.zbds.top:55455/douyu/4732337
LCPD拉登,http://fy27.zbds.top:55455/douyu/9503015
LOUIS樱,http://fy27.zbds.top:55455/douyu/9235284
MJ小林大人嗷,http://fy27.zbds.top:55455/douyu/9204381
MK青凌,http://fy27.zbds.top:55455/douyu/9488836
Melo的健身课堂,http://fy27.zbds.top:55455/douyu/9306609
Miss北月,http://fy27.zbds.top:55455/douyu/8366759
MordonFreeman是谁,http://fy27.zbds.top:55455/douyu/9524579
Nino学长,http://fy27.zbds.top:55455/douyu/9525473
OE档案,http://fy27.zbds.top:55455/douyu/6725858
OneGuy丶,http://fy27.zbds.top:55455/douyu/9734098
Only丶邵氏,http://fy27.zbds.top:55455/douyu/4246519
OooOlivia奥莉蕉,http://fy27.zbds.top:55455/douyu/9678862
PDD影院阿,http://fy27.zbds.top:55455/douyu/1274132
PP看动漫,http://fy27.zbds.top:55455/douyu/9837291
PhantomStrider,http://fy27.zbds.top:55455/douyu/9683911
Poison丶冰冰,http://fy27.zbds.top:55455/douyu/74374
Psyman塞门,http://fy27.zbds.top:55455/douyu/9753585
QLIMES,http://fy27.zbds.top:55455/douyu/1039732
RNDxc,http://fy27.zbds.top:55455/douyu/4585643
Rabbit每日爆料,http://fy27.zbds.top:55455/douyu/9685652
Rainsun宇,http://fy27.zbds.top:55455/douyu/323876
Red袖袖,http://fy27.zbds.top:55455/douyu/9645396
SH11N,http://fy27.zbds.top:55455/douyu/9650451
SJ咩咩,http://fy27.zbds.top:55455/huya/631394
SKYE魏,http://fy27.zbds.top:55455/douyu/9460834
Starshine刹那,http://fy27.zbds.top:55455/douyu/9191006
Svip丶YoYo,http://fy27.zbds.top:55455/douyu/3472959
TFBOYS饭团,http://fy27.zbds.top:55455/douyu/9565765
TSSS映画,http://fy27.zbds.top:55455/douyu/9749339
TUOK肖恩,http://fy27.zbds.top:55455/douyu/9392433
UP主DJC,http://fy27.zbds.top:55455/douyu/9429545
UU娇哒哒呀,http://fy27.zbds.top:55455/douyu/96577
W总动员,http://fy27.zbds.top:55455/douyu/9480767
XCin888,http://fy27.zbds.top:55455/douyu/3617935
YIKa777,http://fy27.zbds.top:55455/douyu/8868213
a萌小翘臀,http://fy27.zbds.top:55455/douyu/7552568
baby丶贝贝,http://fy27.zbds.top:55455/douyu/431460
bestthings丶放假,http://fy27.zbds.top:55455/douyu/11752532
boushit,http://fy27.zbds.top:55455/douyu/12025441
cc云淡风轻,http://fy27.zbds.top:55455/douyu/12139546
clx11,http://fy27.zbds.top:55455/douyu/1499005
cym009,http://fy27.zbds.top:55455/douyu/8231658
dy荒野建造,http://fy27.zbds.top:55455/douyu/10039437
epcdiy,http://fy27.zbds.top:55455/douyu/8759268
e尔袏,http://fy27.zbds.top:55455/douyu/12015111
fans圈娱乐,http://fy27.zbds.top:55455/douyu/9630581
gslaini,http://fy27.zbds.top:55455/douyu/6997954
gtfobae666,http://fy27.zbds.top:55455/douyu/3337730
gu6465,http://fy27.zbds.top:55455/douyu/11906591
iTVB大后宫,http://fy27.zbds.top:55455/huya/23863804
illit礼,http://fy27.zbds.top:55455/douyu/12065549
koanluowei,http://fy27.zbds.top:55455/douyu/10906963
lele1894,http://fy27.zbds.top:55455/douyu/292098
low君热剧,http://fy27.zbds.top:55455/douyu/8461020
mad叶月Mashiro灬,http://fy27.zbds.top:55455/douyu/9192932
mn静静nm,http://fy27.zbds.top:55455/douyu/5668371
moyu3390,http://fy27.zbds.top:55455/douyu/11922242
mzx阿哲,http://fy27.zbds.top:55455/douyu/9483965
pipi丫,http://fy27.zbds.top:55455/douyu/9651304
py86阿,http://fy27.zbds.top:55455/douyu/8849954
ryandradian,http://fy27.zbds.top:55455/douyu/3756989
sekai的光子,http://fy27.zbds.top:55455/douyu/9564766
shhher,http://fy27.zbds.top:55455/douyu/8733680
sweet夏有甜,http://fy27.zbds.top:55455/douyu/4808115
v刺猬猪v,http://fy27.zbds.top:55455/douyu/2436390
一个机智张张,http://fy27.zbds.top:55455/douyu/9653063
一只兔叽呀丶,http://fy27.zbds.top:55455/douyu/7266829
一只魔玩,http://fy27.zbds.top:55455/douyu/9606281
一把钢刀镇斗虞,http://fy27.zbds.top:55455/douyu/7356023
一束光开始,http://fy27.zbds.top:55455/douyu/8662684
一条正弦sin,http://fy27.zbds.top:55455/douyu/9497985
一条闲木鱼,http://fy27.zbds.top:55455/douyu/10102281
一生titus,http://fy27.zbds.top:55455/douyu/12065569
一目十影,http://fy27.zbds.top:55455/douyu/3643605
一起看港剧,http://fy27.zbds.top:55455/douyu/5061550
一颗咕咕星,http://fy27.zbds.top:55455/douyu/9388557
一颗糖糖canddy,http://fy27.zbds.top:55455/douyu/9192852
七星德玛打野,http://fy27.zbds.top:55455/douyu/6434190
万事通熊猫,http://fy27.zbds.top:55455/douyu/7812810
万合出品,http://fy27.zbds.top:55455/douyu/9220456
万合鲜肉老师,http://fy27.zbds.top:55455/douyu/9815091
三个老爸实验室,http://fy27.zbds.top:55455/douyu/9090487
三代鹿人v,http://fy27.zbds.top:55455/douyu/9629717
三国颜老师,http://fy27.zbds.top:55455/douyu/12253936
三斤呦,http://fy27.zbds.top:55455/douyu/9047933
三新动漫,http://fy27.zbds.top:55455/douyu/9548279
上来先丢大v,http://fy27.zbds.top:55455/douyu/9566154
下海第一天,http://fy27.zbds.top:55455/douyu/10173249
不二真探,http://fy27.zbds.top:55455/douyu/10319545
不会骑马的健身少年,http://fy27.zbds.top:55455/douyu/8862198
不发威当我Kitty,http://fy27.zbds.top:55455/huya/11342403
不思异剧场,http://fy27.zbds.top:55455/douyu/9297412
专业圣斗士,http://fy27.zbds.top:55455/douyu/10349501
世界未解之谜M,http://fy27.zbds.top:55455/douyu/9369468
世界纪录大全,http://fy27.zbds.top:55455/douyu/9406359
丛林工程师,http://fy27.zbds.top:55455/douyu/9804149
东方福尔摩斯,http://fy27.zbds.top:55455/huya/30080229
中二大帝妮可姬,http://fy27.zbds.top:55455/douyu/9612400
中二的枫哲酱,http://fy27.zbds.top:55455/douyu/9541849
中国喜剧力量,http://fy27.zbds.top:55455/douyu/9403781
丶小跟班丿瑶瑶,http://fy27.zbds.top:55455/douyu/2935323
丶最紧要好玩,http://fy27.zbds.top:55455/douyu/6361974
主播小贞,http://fy27.zbds.top:55455/huya/11352935
久了旧知,http://fy27.zbds.top:55455/douyu/310926
久远丶酱,http://fy27.zbds.top:55455/douyu/9046649
乐儿丶Ler,http://fy27.zbds.top:55455/douyu/8221699
乔乔JOJO乔乔,http://fy27.zbds.top:55455/douyu/12388631
九仙人儿,http://fy27.zbds.top:55455/douyu/8669085
九冢嵬,http://fy27.zbds.top:55455/douyu/9393501
乡村水龙,http://fy27.zbds.top:55455/douyu/9486905
书岳钓鱼,http://fy27.zbds.top:55455/douyu/10100206
二次元fans鹿鹿,http://fy27.zbds.top:55455/douyu/8661526
二毛荒野垂钓生活1,http://fy27.zbds.top:55455/douyu/10007687
亚巴拉辛巴V,http://fy27.zbds.top:55455/douyu/5179152
京城笑工坊,http://fy27.zbds.top:55455/douyu/10329324
亮亮也是酿酿,http://fy27.zbds.top:55455/douyu/4340136
人生回答机本机,http://fy27.zbds.top:55455/douyu/9409722
人类早期驯服,http://fy27.zbds.top:55455/douyu/8892864
仓鼠大逃亡,http://fy27.zbds.top:55455/douyu/10354920
伊太刀刀,http://fy27.zbds.top:55455/douyu/747764
会火娱乐,http://fy27.zbds.top:55455/douyu/9442836
你的瑜伽女孩,http://fy27.zbds.top:55455/douyu/10205199
你真像个小丑,http://fy27.zbds.top:55455/douyu/10730187
你顶亲亲的前女友,http://fy27.zbds.top:55455/douyu/8896746
